Name,OpName,FwOps,BwOps,AccOps,Prev,Next,InputShapes,OutputShape
size_127,misc,[],[],[],{'getitem_103'},{'getitem_106'},"[(8, 1024, 1280)]","(1,)"
getitem_106,getitem,"[['MEM', ((1,), (1,))]]",[],[],{'size_127'},{'add_103~view_101~permute_34'},"[(1,)]","(1,)"
add_103~view_101~permute_34,fused,[],[],[],"{'getitem_106', 'getitem_103'}","{'matmul_17', 'getattr_67~getattr_66~size_128~pow_17~full_16~truediv_8', 'output', 'getattr_73~softmax_8~type_9~transformer_h_8_attn_attn_dropout'}","[(8, 1024, 1280), (1,)]","(8, 20, 1024, 64)"
transpose_8,misc,[],[],[],{'add_102~view_100~permute_33'},{'matmul_16'},"[(8, 20, 1024, 64)]","(8, 20, 64, 1024)"
matmul_16,BMM,"[['BMM', (160, 1024, 64, 1024)]]",[],[],"{'transpose_8', 'add_101~view_99~permute_32'}",{'getattr_67~getattr_66~size_128~pow_17~full_16~truediv_8'},"[(8, 20, 64, 1024), (8, 20, 1024, 64)]","(8, 20, 1024, 1024)"
getattr_67~getattr_66~size_128~pow_17~full_16~truediv_8,fused,"[['VECdiv', (163840, 1024)]]",[],[],"{'add_103~view_101~permute_34', 'matmul_16'}","{'getattr_72~to_8', 'getattr_71~getattr_70~getattr_68~finfo_8~getattr_69~full_17'}","[(8, 20, 1024, 64), (8, 20, 1024, 1024)]","(8, 20, 1024, 1024)"
size_129~sub_8,fused,[],[],[],"{'add_101~view_99~permute_32', 'size_130'}",{'getitem_107'},"[(1,), (8, 20, 1024, 64)]","(1,)"
size_130,misc,[],[],[],{'add_102~view_100~permute_33'},"{'size_129~sub_8', 'getitem_107'}","[(8, 20, 1024, 64)]","(1,)"
transformer_h_8_attn_bias,misc,[],[],[],set(),{'getitem_107'},[],"(1, 1, 1024, 1024)"
getitem_107,getitem,"[['MEM', ((1, 1, 1024, 1024), (1,), (1,), (1, 1, 1024, 1024))]]",[],[],"{'transformer_h_8_attn_bias', 'size_129~sub_8', 'size_130'}",{'where_8'},"[(1, 1, 1024, 1024), (1,), (1,)]","(1, 1, 1024, 1024)"
getattr_71~getattr_70~getattr_68~finfo_8~getattr_69~full_17,fused,[],[],[],{'getattr_67~getattr_66~size_128~pow_17~full_16~truediv_8'},{'where_8'},"[(8, 20, 1024, 1024)]","(1,)"
getattr_72~to_8,fused,[],[],[],{'getattr_67~getattr_66~size_128~pow_17~full_16~truediv_8'},{'where_8'},"[(8, 20, 1024, 1024)]","(8, 20, 1024, 1024)"
where_8,where,"[['MEM', ((1, 1, 1024, 1024), (8, 20, 1024, 1024), (1,), (8, 20, 1024, 1024))]]",[],[],"{'getattr_72~to_8', 'getitem_107', 'getattr_71~getattr_70~getattr_68~finfo_8~getattr_69~full_17'}",{'getattr_73~softmax_8~type_9~transformer_h_8_attn_attn_dropout'},"[(1,), (8, 20, 1024, 1024), (1, 1, 1024, 1024)]","(8, 20, 1024, 1024)"
getattr_73~softmax_8~type_9~transformer_h_8_attn_attn_dropout,fused,"[['VECsoftmax', (163840, 1024)]]",[],[],"{'add_103~view_101~permute_34', 'where_8'}",{'matmul_17'},"[(8, 20, 1024, 64), (8, 20, 1024, 1024)]","(8, 20, 1024, 1024)"
matmul_17,BMM,"[['BMM', (160, 1024, 1024, 64)]]",[],[],"{'add_103~view_101~permute_34', 'getattr_73~softmax_8~type_9~transformer_h_8_attn_attn_dropout'}",{'permute_35'},"[(8, 20, 1024, 64), (8, 20, 1024, 1024)]","(8, 20, 1024, 64)"
permute_35,misc,[],[],[],{'matmul_17'},{'contiguous_8'},"[(8, 20, 1024, 64)]","(8, 1024, 20, 64)"
contiguous_8,contiguous,"[['MEM', ((8, 1024, 20, 64), (8, 1024, 20, 64))]]",[],[],{'permute_35'},"{'add_104~view_102', 'size_131'}","[(8, 1024, 20, 64)]","(8, 1024, 20, 64)"
size_131,misc,[],[],[],{'contiguous_8'},{'getitem_108'},"[(8, 1024, 20, 64)]","(1,)"
getitem_108,getitem,"[['MEM', ((1,), (1,))]]",[],[],{'size_131'},{'add_104~view_102'},"[(1,)]","(1,)"
add_104~view_102,fused,[],[],[],"{'contiguous_8', 'getitem_108'}","{'size_133~view_103', 'size_132'}","[(8, 1024, 20, 64), (1,)]","(8, 1024, 1280)"
size_132,misc,[],[],[],{'add_104~view_102'},{'getitem_109'},"[(8, 1024, 1280)]","(1,)"
getitem_109,getitem,"[['MEM', ((1,), (1,))]]",[],[],{'size_132'},{'add_105~view_104~transformer_h_8_attn_resid_dropout~add_106'},"[(1,)]","(1,)"
add_105~view_104~transformer_h_8_attn_resid_dropout~add_106,fused,"[['VECadd', (8192, 1280)]]",[],[],"{'addmm_33', 'add_98~view_96~transformer_h_7_mlp_dropout~add_99', 'getitem_109'}","{'add_110~view_108~transformer_h_8_mlp_dropout~add_111', 'transformer_h_8_ln_2'}","[(1,), (8192, 1280), (8, 1024, 1280)]","(8, 1024, 1280)"
transformer_h_8_attn_c_proj_bias,misc,[],[],[],set(),{'addmm_33'},[],"(1280,)"
size_133~view_103,fused,[],[],[],{'add_104~view_102'},{'addmm_33'},"[(8, 1024, 1280)]","(8192, 1280)"
transformer_h_8_attn_c_proj_weight,misc,[],[],[],set(),{'addmm_33'},[],"(1280, 1280)"
addmm_33,Linear,"[['Linear', (8192, 1280, 1280)]]",[],[],"{'transformer_h_8_attn_c_proj_bias', 'size_133~view_103', 'transformer_h_8_attn_c_proj_weight'}",{'add_105~view_104~transformer_h_8_attn_resid_dropout~add_106'},"[(8192, 1280), (1280, 1280), (1280,)]","(8192, 1280)"
transformer_h_8_ln_2,VECln,"[['VECln', (8192, 1280)]]",[],[],{'add_105~view_104~transformer_h_8_attn_resid_dropout~add_106'},"{'size_135~view_105', 'size_134'}","[(8, 1024, 1280)]","(8, 1024, 1280)"
size_134,misc,[],[],[],{'transformer_h_8_ln_2'},{'getitem_110'},"[(8, 1024, 1280)]","(1,)"
getitem_110,getitem,"[['MEM', ((1,), (1,))]]",[],[],{'size_134'},{'add_107~view_106~pow_18~mul_33~add_108~mul_34~tanh_8~add_109~mul_32~mul_35'},"[(1,)]","(1,)"
add_107~view_106~pow_18~mul_33~add_108~mul_34~tanh_8~add_109~mul_32~mul_35,fused,"[['VECpowu', (8192, 5120)], ['VECmulu', (8192, 5120)], ['VECadd', (8192, 5120)], ['VECmulu', (8192, 5120)], ['VECtanh', (8192, 5120)], ['VECaddu', (8192, 5120)], ['VECmulu', (8192, 5120)], ['VECmul', (8192, 5120)]]",[],[],"{'addmm_34', 'getitem_110'}","{'size_136', 'size_137~view_107'}","[(8192, 5120), (1,)]","(8, 1024, 5120)"
transformer_h_8_mlp_c_fc_bias,misc,[],[],[],set(),{'addmm_34'},[],"(5120,)"
size_135~view_105,fused,[],[],[],{'transformer_h_8_ln_2'},{'addmm_34'},"[(8, 1024, 1280)]","(8192, 1280)"
transformer_h_8_mlp_c_fc_weight,misc,[],[],[],set(),{'addmm_34'},[],"(1280, 5120)"
addmm_34,Linear,"[['Linear', (8192, 1280, 5120)]]",[],[],"{'size_135~view_105', 'transformer_h_8_mlp_c_fc_weight', 'transformer_h_8_mlp_c_fc_bias'}",{'add_107~view_106~pow_18~mul_33~add_108~mul_34~tanh_8~add_109~mul_32~mul_35'},"[(1280, 5120), (8192, 1280), (5120,)]","(8192, 5120)"
size_136,misc,[],[],[],{'add_107~view_106~pow_18~mul_33~add_108~mul_34~tanh_8~add_109~mul_32~mul_35'},{'getitem_111'},"[(8, 1024, 5120)]","(1,)"
getitem_111,getitem,"[['MEM', ((1,), (1,))]]",[],[],{'size_136'},{'add_110~view_108~transformer_h_8_mlp_dropout~add_111'},"[(1,)]","(1,)"
add_110~view_108~transformer_h_8_mlp_dropout~add_111,fused,"[['VECadd', (8192, 1280)]]",[],[],"{'getitem_111', 'addmm_35', 'add_105~view_104~transformer_h_8_attn_resid_dropout~add_106'}","{'transformer_h_9_ln_1', 'add_117~view_116~transformer_h_9_attn_resid_dropout~add_118'}","[(8, 1024, 1280), (8192, 1280), (1,)]","(8, 1024, 1280)"
transformer_h_8_mlp_c_proj_bias,misc,[],[],[],set(),{'addmm_35'},[],"(1280,)"
size_137~view_107,fused,[],[],[],{'add_107~view_106~pow_18~mul_33~add_108~mul_34~tanh_8~add_109~mul_32~mul_35'},{'addmm_35'},"[(8, 1024, 5120)]","(8192, 5120)"
transformer_h_8_mlp_c_proj_weight,misc,[],[],[],set(),{'addmm_35'},[],"(5120, 1280)"
addmm_35,Linear,"[['Linear', (8192, 5120, 1280)]]",[],[],"{'size_137~view_107', 'transformer_h_8_mlp_c_proj_weight', 'transformer_h_8_mlp_c_proj_bias'}",{'add_110~view_108~transformer_h_8_mlp_dropout~add_111'},"[(1280,), (8192, 5120), (5120, 1280)]","(8192, 1280)"
transformer_h_9_ln_1,VECln,"[['VECln', (8192, 1280)]]",[],[],{'add_110~view_108~transformer_h_8_mlp_dropout~add_111'},"{'size_139~view_109', 'size_138'}","[(8, 1024, 1280)]","(8, 1024, 1280)"
size_138,misc,[],[],[],{'transformer_h_9_ln_1'},{'getitem_112'},"[(8, 1024, 1280)]","(1,)"
getitem_112,getitem,"[['MEM', ((1,), (1,))]]",[],[],{'size_138'},{'add_112~view_110~split_9'},"[(1,)]","(1,)"
add_112~view_110~split_9,fused,[],[],[],"{'addmm_36', 'getitem_112'}","{'getitem_113', 'getitem_114', 'getitem_115'}","[(8192, 3840), (1,)]","(1,)"
transformer_h_9_attn_c_attn_bias,misc,[],[],[],set(),{'addmm_36'},[],"(3840,)"
size_139~view_109,fused,[],[],[],{'transformer_h_9_ln_1'},{'addmm_36'},"[(8, 1024, 1280)]","(8192, 1280)"
transformer_h_9_attn_c_attn_weight,misc,[],[],[],set(),{'addmm_36'},[],"(1280, 3840)"
addmm_36,Linear,"[['Linear', (8192, 1280, 3840)]]",[],[],"{'size_139~view_109', 'transformer_h_9_attn_c_attn_bias', 'transformer_h_9_attn_c_attn_weight'}",{'add_112~view_110~split_9'},"[(8192, 1280), (3840,), (1280, 3840)]","(8192, 3840)"
getitem_113,getitem,"[['MEM', ((1,), (8, 1024, 1280))]]",[],[],{'add_112~view_110~split_9'},"{'size_140', 'add_113~view_111~permute_36'}","[(1,)]","(8, 1024, 1280)"
getitem_114,getitem,"[['MEM', ((1,), (8, 1024, 1280))]]",[],[],{'add_112~view_110~split_9'},"{'add_114~view_112~permute_37', 'size_141'}","[(1,)]","(8, 1024, 1280)"
getitem_115,getitem,"[['MEM', ((1,), (8, 1024, 1280))]]",[],[],{'add_112~view_110~split_9'},"{'add_115~view_113~permute_38', 'size_142'}","[(1,)]","(8, 1024, 1280)"
size_140,misc,[],[],[],{'getitem_113'},{'getitem_116'},"[(8, 1024, 1280)]","(1,)"
getitem_116,getitem,"[['MEM', ((1,), (1,))]]",[],[],{'size_140'},{'add_113~view_111~permute_36'},"[(1,)]","(1,)"
add_113~view_111~permute_36,fused,[],[],[],"{'getitem_113', 'getitem_116'}","{'size_144~sub_9', 'matmul_18'}","[(1,), (8, 1024, 1280)]","(8, 20, 1024, 64)"
size_141,misc,[],[],[],{'getitem_114'},{'getitem_117'},"[(8, 1024, 1280)]","(1,)"
getitem_117,getitem,"[['MEM', ((1,), (1,))]]",[],[],{'size_141'},{'add_114~view_112~permute_37'},"[(1,)]","(1,)"
add_114~view_112~permute_37,fused,[],[],[],"{'getitem_114', 'getitem_117'}","{'transpose_9', 'size_145', 'output'}","[(8, 1024, 1280), (1,)]","(8, 20, 1024, 64)"
size_142,misc,[],[],[],{'getitem_115'},{'getitem_118'},"[(8, 1024, 1280)]","(1,)"
getitem_118,getitem,"[['MEM', ((1,), (1,))]]",[],[],{'size_142'},{'add_115~view_113~permute_38'},"[(1,)]","(1,)"
add_115~view_113~permute_38,fused,[],[],[],"{'getitem_115', 'getitem_118'}","{'output', 'getattr_81~softmax_9~type_10~transformer_h_9_attn_attn_dropout', 'matmul_19', 'getattr_75~getattr_74~size_143~pow_19~full_18~truediv_9'}","[(1,), (8, 1024, 1280)]","(8, 20, 1024, 64)"
transpose_9,misc,[],[],[],{'add_114~view_112~permute_37'},{'matmul_18'},"[(8, 20, 1024, 64)]","(8, 20, 64, 1024)"
matmul_18,BMM,"[['BMM', (160, 1024, 64, 1024)]]",[],[],"{'transpose_9', 'add_113~view_111~permute_36'}",{'getattr_75~getattr_74~size_143~pow_19~full_18~truediv_9'},"[(8, 20, 64, 1024), (8, 20, 1024, 64)]","(8, 20, 1024, 1024)"
getattr_75~getattr_74~size_143~pow_19~full_18~truediv_9,fused,"[['VECdiv', (163840, 1024)]]",[],[],"{'add_115~view_113~permute_38', 'matmul_18'}","{'getattr_80~to_9', 'getattr_79~getattr_78~getattr_76~finfo_9~getattr_77~full_19'}","[(8, 20, 1024, 1024), (8, 20, 1024, 64)]","(8, 20, 1024, 1024)"
size_144~sub_9,fused,[],[],[],"{'size_145', 'add_113~view_111~permute_36'}",{'getitem_119'},"[(1,), (8, 20, 1024, 64)]","(1,)"
size_145,misc,[],[],[],{'add_114~view_112~permute_37'},"{'size_144~sub_9', 'getitem_119'}","[(8, 20, 1024, 64)]","(1,)"
transformer_h_9_attn_bias,misc,[],[],[],set(),{'getitem_119'},[],"(1, 1, 1024, 1024)"
getitem_119,getitem,"[['MEM', ((1, 1, 1024, 1024), (1,), (1,), (1, 1, 1024, 1024))]]",[],[],"{'size_145', 'transformer_h_9_attn_bias', 'size_144~sub_9'}",{'where_9'},"[(1, 1, 1024, 1024), (1,), (1,)]","(1, 1, 1024, 1024)"
getattr_79~getattr_78~getattr_76~finfo_9~getattr_77~full_19,fused,[],[],[],{'getattr_75~getattr_74~size_143~pow_19~full_18~truediv_9'},{'where_9'},"[(8, 20, 1024, 1024)]","(1,)"
getattr_80~to_9,fused,[],[],[],{'getattr_75~getattr_74~size_143~pow_19~full_18~truediv_9'},{'where_9'},"[(8, 20, 1024, 1024)]","(8, 20, 1024, 1024)"
where_9,where,"[['MEM', ((1, 1, 1024, 1024), (8, 20, 1024, 1024), (1,), (8, 20, 1024, 1024))]]",[],[],"{'getattr_80~to_9', 'getattr_79~getattr_78~getattr_76~finfo_9~getattr_77~full_19', 'getitem_119'}",{'getattr_81~softmax_9~type_10~transformer_h_9_attn_attn_dropout'},"[(1, 1, 1024, 1024), (8, 20, 1024, 1024), (1,)]","(8, 20, 1024, 1024)"
getattr_81~softmax_9~type_10~transformer_h_9_attn_attn_dropout,fused,"[['VECsoftmax', (163840, 1024)]]",[],[],"{'add_115~view_113~permute_38', 'where_9'}",{'matmul_19'},"[(8, 20, 1024, 1024), (8, 20, 1024, 64)]","(8, 20, 1024, 1024)"
matmul_19,BMM,"[['BMM', (160, 1024, 1024, 64)]]",[],[],"{'add_115~view_113~permute_38', 'getattr_81~softmax_9~type_10~transformer_h_9_attn_attn_dropout'}",{'permute_39'},"[(8, 20, 1024, 64), (8, 20, 1024, 1024)]","(8, 20, 1024, 64)"
permute_39,misc,[],[],[],{'matmul_19'},{'contiguous_9'},"[(8, 20, 1024, 64)]","(8, 1024, 20, 64)"
contiguous_9,contiguous,"[['MEM', ((8, 1024, 20, 64), (8, 1024, 20, 64))]]",[],[],{'permute_39'},"{'size_146', 'add_116~view_114'}","[(8, 1024, 20, 64)]","(8, 1024, 20, 64)"
size_146,misc,[],[],[],{'contiguous_9'},{'getitem_120'},"[(8, 1024, 20, 64)]","(1,)"
getitem_120,getitem,"[['MEM', ((1,), (1,))]]",[],[],{'size_146'},{'add_116~view_114'},"[(1,)]","(1,)"
add_116~view_114,fused,[],[],[],"{'contiguous_9', 'getitem_120'}","{'size_147', 'size_148~view_115'}","[(1,), (8, 1024, 20, 64)]","(8, 1024, 1280)"
size_147,misc,[],[],[],{'add_116~view_114'},{'getitem_121'},"[(8, 1024, 1280)]","(1,)"
getitem_121,getitem,"[['MEM', ((1,), (1,))]]",[],[],{'size_147'},{'add_117~view_116~transformer_h_9_attn_resid_dropout~add_118'},"[(1,)]","(1,)"
add_117~view_116~transformer_h_9_attn_resid_dropout~add_118,fused,"[['VECadd', (8192, 1280)]]",[],[],"{'add_110~view_108~transformer_h_8_mlp_dropout~add_111', 'addmm_37', 'getitem_121'}","{'add_122~view_120~transformer_h_9_mlp_dropout~add_123', 'transformer_h_9_ln_2'}","[(1,), (8192, 1280), (8, 1024, 1280)]","(8, 1024, 1280)"
transformer_h_9_attn_c_proj_bias,misc,[],[],[],set(),{'addmm_37'},[],"(1280,)"
size_148~view_115,fused,[],[],[],{'add_116~view_114'},{'addmm_37'},"[(8, 1024, 1280)]","(8192, 1280)"
transformer_h_9_attn_c_proj_weight,misc,[],[],[],set(),{'addmm_37'},[],"(1280, 1280)"
addmm_37,Linear,"[['Linear', (8192, 1280, 1280)]]",[],[],"{'transformer_h_9_attn_c_proj_weight', 'transformer_h_9_attn_c_proj_bias', 'size_148~view_115'}",{'add_117~view_116~transformer_h_9_attn_resid_dropout~add_118'},"[(1280,), (1280, 1280), (8192, 1280)]","(8192, 1280)"
transformer_h_9_ln_2,VECln,"[['VECln', (8192, 1280)]]",[],[],{'add_117~view_116~transformer_h_9_attn_resid_dropout~add_118'},"{'size_149', 'size_150~view_117'}","[(8, 1024, 1280)]","(8, 1024, 1280)"
size_149,misc,[],[],[],{'transformer_h_9_ln_2'},{'getitem_122'},"[(8, 1024, 1280)]","(1,)"
getitem_122,getitem,"[['MEM', ((1,), (1,))]]",[],[],{'size_149'},{'add_119~view_118~pow_20~mul_37~add_120~mul_38~tanh_9~add_121~mul_36~mul_39'},"[(1,)]","(1,)"
add_119~view_118~pow_20~mul_37~add_120~mul_38~tanh_9~add_121~mul_36~mul_39,fused,"[['VECpowu', (8192, 5120)], ['VECmulu', (8192, 5120)], ['VECadd', (8192, 5120)], ['VECmulu', (8192, 5120)], ['VECtanh', (8192, 5120)], ['VECaddu', (8192, 5120)], ['VECmulu', (8192, 5120)], ['VECmul', (8192, 5120)]]",[],[],"{'getitem_122', 'addmm_38'}","{'size_152~view_119', 'size_151'}","[(1,), (8192, 5120)]","(8, 1024, 5120)"
transformer_h_9_mlp_c_fc_bias,misc,[],[],[],set(),{'addmm_38'},[],"(5120,)"
size_150~view_117,fused,[],[],[],{'transformer_h_9_ln_2'},{'addmm_38'},"[(8, 1024, 1280)]","(8192, 1280)"
transformer_h_9_mlp_c_fc_weight,misc,[],[],[],set(),{'addmm_38'},[],"(1280, 5120)"
addmm_38,Linear,"[['Linear', (8192, 1280, 5120)]]",[],[],"{'transformer_h_9_mlp_c_fc_bias', 'size_150~view_117', 'transformer_h_9_mlp_c_fc_weight'}",{'add_119~view_118~pow_20~mul_37~add_120~mul_38~tanh_9~add_121~mul_36~mul_39'},"[(8192, 1280), (5120,), (1280, 5120)]","(8192, 5120)"
size_151,misc,[],[],[],{'add_119~view_118~pow_20~mul_37~add_120~mul_38~tanh_9~add_121~mul_36~mul_39'},{'getitem_123'},"[(8, 1024, 5120)]","(1,)"
getitem_123,getitem,"[['MEM', ((1,), (1,))]]",[],[],{'size_151'},{'add_122~view_120~transformer_h_9_mlp_dropout~add_123'},"[(1,)]","(1,)"
add_122~view_120~transformer_h_9_mlp_dropout~add_123,fused,"[['VECadd', (8192, 1280)]]",[],[],"{'add_117~view_116~transformer_h_9_attn_resid_dropout~add_118', 'getitem_123', 'addmm_39'}","{'add_129~view_128~transformer_h_10_attn_resid_dropout~add_130', 'transformer_h_10_ln_1'}","[(1,), (8, 1024, 1280), (8192, 1280)]","(8, 1024, 1280)"
transformer_h_9_mlp_c_proj_bias,misc,[],[],[],set(),{'addmm_39'},[],"(1280,)"
size_152~view_119,fused,[],[],[],{'add_119~view_118~pow_20~mul_37~add_120~mul_38~tanh_9~add_121~mul_36~mul_39'},{'addmm_39'},"[(8, 1024, 5120)]","(8192, 5120)"
transformer_h_9_mlp_c_proj_weight,misc,[],[],[],set(),{'addmm_39'},[],"(5120, 1280)"
addmm_39,Linear,"[['Linear', (8192, 5120, 1280)]]",[],[],"{'transformer_h_9_mlp_c_proj_weight', 'size_152~view_119', 'transformer_h_9_mlp_c_proj_bias'}",{'add_122~view_120~transformer_h_9_mlp_dropout~add_123'},"[(5120, 1280), (1280,), (8192, 5120)]","(8192, 1280)"
transformer_h_10_ln_1,VECln,"[['VECln', (8192, 1280)]]",[],[],{'add_122~view_120~transformer_h_9_mlp_dropout~add_123'},"{'size_154~view_121', 'size_153'}","[(8, 1024, 1280)]","(8, 1024, 1280)"
size_153,misc,[],[],[],{'transformer_h_10_ln_1'},{'getitem_124'},"[(8, 1024, 1280)]","(1,)"
getitem_124,getitem,"[['MEM', ((1,), (1,))]]",[],[],{'size_153'},{'add_124~view_122~split_10'},"[(1,)]","(1,)"
add_124~view_122~split_10,fused,[],[],[],"{'getitem_124', 'addmm_40'}","{'getitem_127', 'getitem_126', 'getitem_125'}","[(8192, 3840), (1,)]","(1,)"
transformer_h_10_attn_c_attn_bias,misc,[],[],[],set(),{'addmm_40'},[],"(3840,)"
size_154~view_121,fused,[],[],[],{'transformer_h_10_ln_1'},{'addmm_40'},"[(8, 1024, 1280)]","(8192, 1280)"
transformer_h_10_attn_c_attn_weight,misc,[],[],[],set(),{'addmm_40'},[],"(1280, 3840)"
addmm_40,Linear,"[['Linear', (8192, 1280, 3840)]]",[],[],"{'size_154~view_121', 'transformer_h_10_attn_c_attn_weight', 'transformer_h_10_attn_c_attn_bias'}",{'add_124~view_122~split_10'},"[(3840,), (1280, 3840), (8192, 1280)]","(8192, 3840)"
getitem_125,getitem,"[['MEM', ((1,), (8, 1024, 1280))]]",[],[],{'add_124~view_122~split_10'},"{'add_125~view_123~permute_40', 'size_155'}","[(1,)]","(8, 1024, 1280)"
getitem_126,getitem,"[['MEM', ((1,), (8, 1024, 1280))]]",[],[],{'add_124~view_122~split_10'},"{'add_126~view_124~permute_41', 'size_156'}","[(1,)]","(8, 1024, 1280)"
getitem_127,getitem,"[['MEM', ((1,), (8, 1024, 1280))]]",[],[],{'add_124~view_122~split_10'},"{'add_127~view_125~permute_42', 'size_157'}","[(1,)]","(8, 1024, 1280)"
size_155,misc,[],[],[],{'getitem_125'},{'getitem_128'},"[(8, 1024, 1280)]","(1,)"
getitem_128,getitem,"[['MEM', ((1,), (1,))]]",[],[],{'size_155'},{'add_125~view_123~permute_40'},"[(1,)]","(1,)"
add_125~view_123~permute_40,fused,[],[],[],"{'getitem_128', 'getitem_125'}","{'matmul_20', 'size_159~sub_10'}","[(8, 1024, 1280), (1,)]","(8, 20, 1024, 64)"
size_156,misc,[],[],[],{'getitem_126'},{'getitem_129'},"[(8, 1024, 1280)]","(1,)"
getitem_129,getitem,"[['MEM', ((1,), (1,))]]",[],[],{'size_156'},{'add_126~view_124~permute_41'},"[(1,)]","(1,)"
add_126~view_124~permute_41,fused,[],[],[],"{'getitem_126', 'getitem_129'}","{'transpose_10', 'size_160', 'output'}","[(1,), (8, 1024, 1280)]","(8, 20, 1024, 64)"
size_157,misc,[],[],[],{'getitem_127'},{'getitem_130'},"[(8, 1024, 1280)]","(1,)"
getitem_130,getitem,"[['MEM', ((1,), (1,))]]",[],[],{'size_157'},{'add_127~view_125~permute_42'},"[(1,)]","(1,)"
add_127~view_125~permute_42,fused,[],[],[],"{'getitem_127', 'getitem_130'}","{'getattr_83~getattr_82~size_158~pow_21~full_20~truediv_10', 'matmul_21', 'getattr_89~softmax_10~type_11~transformer_h_10_attn_attn_dropout', 'output'}","[(8, 1024, 1280), (1,)]","(8, 20, 1024, 64)"
transpose_10,misc,[],[],[],{'add_126~view_124~permute_41'},{'matmul_20'},"[(8, 20, 1024, 64)]","(8, 20, 64, 1024)"
matmul_20,BMM,"[['BMM', (160, 1024, 64, 1024)]]",[],[],"{'transpose_10', 'add_125~view_123~permute_40'}",{'getattr_83~getattr_82~size_158~pow_21~full_20~truediv_10'},"[(8, 20, 1024, 64), (8, 20, 64, 1024)]","(8, 20, 1024, 1024)"
getattr_83~getattr_82~size_158~pow_21~full_20~truediv_10,fused,"[['VECdiv', (163840, 1024)]]",[],[],"{'add_127~view_125~permute_42', 'matmul_20'}","{'getattr_87~getattr_86~getattr_84~finfo_10~getattr_85~full_21', 'getattr_88~to_10'}","[(8, 20, 1024, 64), (8, 20, 1024, 1024)]","(8, 20, 1024, 1024)"
size_159~sub_10,fused,[],[],[],"{'add_125~view_123~permute_40', 'size_160'}",{'getitem_131'},"[(8, 20, 1024, 64), (1,)]","(1,)"
size_160,misc,[],[],[],{'add_126~view_124~permute_41'},"{'getitem_131', 'size_159~sub_10'}","[(8, 20, 1024, 64)]","(1,)"
transformer_h_10_attn_bias,misc,[],[],[],set(),{'getitem_131'},[],"(1, 1, 1024, 1024)"
getitem_131,getitem,"[['MEM', ((1, 1, 1024, 1024), (1,), (1,), (1, 1, 1024, 1024))]]",[],[],"{'size_160', 'transformer_h_10_attn_bias', 'size_159~sub_10'}",{'where_10'},"[(1, 1, 1024, 1024), (1,), (1,)]","(1, 1, 1024, 1024)"
getattr_87~getattr_86~getattr_84~finfo_10~getattr_85~full_21,fused,[],[],[],{'getattr_83~getattr_82~size_158~pow_21~full_20~truediv_10'},{'where_10'},"[(8, 20, 1024, 1024)]","(1,)"
getattr_88~to_10,fused,[],[],[],{'getattr_83~getattr_82~size_158~pow_21~full_20~truediv_10'},{'where_10'},"[(8, 20, 1024, 1024)]","(8, 20, 1024, 1024)"
where_10,where,"[['MEM', ((1, 1, 1024, 1024), (8, 20, 1024, 1024), (1,), (8, 20, 1024, 1024))]]",[],[],"{'getitem_131', 'getattr_87~getattr_86~getattr_84~finfo_10~getattr_85~full_21', 'getattr_88~to_10'}",{'getattr_89~softmax_10~type_11~transformer_h_10_attn_attn_dropout'},"[(1, 1, 1024, 1024), (8, 20, 1024, 1024), (1,)]","(8, 20, 1024, 1024)"
getattr_89~softmax_10~type_11~transformer_h_10_attn_attn_dropout,fused,"[['VECsoftmax', (163840, 1024)]]",[],[],"{'add_127~view_125~permute_42', 'where_10'}",{'matmul_21'},"[(8, 20, 1024, 1024), (8, 20, 1024, 64)]","(8, 20, 1024, 1024)"
matmul_21,BMM,"[['BMM', (160, 1024, 1024, 64)]]",[],[],"{'add_127~view_125~permute_42', 'getattr_89~softmax_10~type_11~transformer_h_10_attn_attn_dropout'}",{'permute_43'},"[(8, 20, 1024, 64), (8, 20, 1024, 1024)]","(8, 20, 1024, 64)"
permute_43,misc,[],[],[],{'matmul_21'},{'contiguous_10'},"[(8, 20, 1024, 64)]","(8, 1024, 20, 64)"
contiguous_10,contiguous,"[['MEM', ((8, 1024, 20, 64), (8, 1024, 20, 64))]]",[],[],{'permute_43'},"{'size_161', 'add_128~view_126'}","[(8, 1024, 20, 64)]","(8, 1024, 20, 64)"
size_161,misc,[],[],[],{'contiguous_10'},{'getitem_132'},"[(8, 1024, 20, 64)]","(1,)"
getitem_132,getitem,"[['MEM', ((1,), (1,))]]",[],[],{'size_161'},{'add_128~view_126'},"[(1,)]","(1,)"
add_128~view_126,fused,[],[],[],"{'contiguous_10', 'getitem_132'}","{'size_163~view_127', 'size_162'}","[(8, 1024, 20, 64), (1,)]","(8, 1024, 1280)"
size_162,misc,[],[],[],{'add_128~view_126'},{'getitem_133'},"[(8, 1024, 1280)]","(1,)"
getitem_133,getitem,"[['MEM', ((1,), (1,))]]",[],[],{'size_162'},{'add_129~view_128~transformer_h_10_attn_resid_dropout~add_130'},"[(1,)]","(1,)"
